N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,외국인비율
1.0,삼성전자,60500.0,300.0,-0.49%,100.0,10635576.0,61000.0,61200.0,60500.0,50.73
2.0,LG에너지솔루션,538000.0,3000.0,+0.56%,500.0,286586.0,539000.0,542000.0,533000.0,5.31
3.0,SK하이닉스,87300.0,800.0,-0.91%,5000.0,2227091.0,88500.0,89200.0,87200.0,51.19
4.0,삼성바이오로직스,788000.0,16000.0,+2.07%,2500.0,56480.0,777000.0,791000.0,776000.0,10.59
5.0,삼성SDI,731000.0,21000.0,+2.96%,5000.0,324258.0,711000.0,740000.0,705000.0,48.42
6.0,LG화학,703000.0,25000.0,+3.69%,5000.0,230401.0,687000.0,707000.0,684000.0,48.34
7.0,삼성전자우,53700.0,200.0,-0.37%,100.0,698306.0,54000.0,54100.0,53700.0,71.92
8.0,현대차,176100.0,2400.0,-1.34%,5000.0,547936.0,177500.0,178200.0,175000.0,30.3
9.0,NAVER,205500.0,500.0,-0.24%,100.0,725423.0,207500.0,210500.0,205500.0,47.67
10.0,기아,78200.0,400.0,+0.51%,5000.0,1146537.0,78400.0,79100.0,77400.0,36.62
11.0,POSCO홀딩스,332000.0,5000.0,-1.48%,5000.0,792740.0,339500.0,341000.0,329500.0,50.34
12.0,카카오,61000.0,200.0,-0.33%,100.0,1238073.0,61600.0,62200.0,60900.0,26.08
13.0,셀트리온,150600.0,6900.0,+4.80%,1000.0,1453665.0,144000.0,154600.0,144000.0,20.75
14.0,삼성물산,110400.0,500.0,-0.45%,100.0,183925.0,111100.0,111400.0,110200.0,17.15
15.0,KB금융,50000.0,600.0,-1.19%,5000.0,1076825.0,50700.0,51000.0,49800.0,73.23
16.0,현대모비스,216500.0,500.0,-0.23%,5000.0,131955.0,218500.0,219500.0,216000.0,36.34
17.0,신한지주,37050.0,650.0,-1.72%,5000.0,1492614.0,37700.0,38050.0,37050.0,63.41
18.0,LG전자,110800.0,600.0,-0.54%,5000.0,472951.0,112500.0,113400.0,109500.0,26.81
19.0,포스코케미칼,229000.0,11000.0,+5.05%,500.0,1540820.0,219500.0,231500.0,218500.0,7.66
20.0,SK이노베이션,160800.0,300.0,+0.19%,5000.0,629765.0,162200.0,164100.0,158700.0,24.45
21.0,SK,181800.0,300.0,-0.16%,200.0,126102.0,181200.0,183300.0,181200.0,22.78
22.0,삼성생명,66900.0,500.0,-0.74%,500.0,205694.0,67000.0,67700.0,66600.0,14.76
23.0,LG,83100.0,100.0,-0.12%,5000.0,162241.0,82600.0,83600.0,82200.0,36.3
24.0,하나금융지주,44000.0,700.0,-1.57%,5000.0,940188.0,45000.0,45250.0,43950.0,71.93
25.0,카카오뱅크,26300.0,250.0,+0.96%,5000.0,980499.0,26200.0,26500.0,25800.0,13.76
26.0,KT&G,87200.0,400.0,-0.46%,5000.0,238965.0,88000.0,88100.0,87000.0,44.35
27.0,고려아연,591000.0,1000.0,-0.17%,5000.0,36103.0,599000.0,601000.0,586000.0,22.66
28.0,한국전력,17870.0,60.0,-0.33%,5000.0,889251.0,17940.0,18010.0,17870.0,14.44
29.0,HMM,22450.0,0.0,0.00%,5000.0,1500156.0,22800.0,22850.0,22200.0,10.84
30.0,삼성전기,146900.0,2400.0,+1.66%,5000.0,232481.0,145100.0,147200.0,144500.0,30.08
31.0,두산에너빌리티,16720.0,140.0,+0.84%,5000.0,5485326.0,16600.0,16780.0,16210.0,12.8
32.0,LG생활건강,676000.0,2000.0,-0.29%,5000.0,74995.0,681000.0,692000.0,671000.0,36.09
33.0,삼성화재,211000.0,7000.0,-3.21%,500.0,81198.0,217500.0,218000.0,210500.0,51.42
34.0,SK텔레콤,45600.0,550.0,+1.22%,100.0,545016.0,45100.0,45600.0,45100.0,42.78
35.0,삼성에스디에스,123600.0,1000.0,-0.80%,500.0,94351.0,124600.0,125400.0,122800.0,13.89
36.0,엔씨소프트,422500.0,10000.0,-2.31%,500.0,97226.0,436500.0,440000.0,422500.0,44.89
37.0,S-Oil,82300.0,1000.0,-1.20%,2500.0,222081.0,83100.0,83300.0,81500.0,80.22
38.0,현대중공업,104200.0,1700.0,-1.61%,5000.0,294596.0,106400.0,106500.0,103900.0,6.55
39.0,대한항공,23400.0,100.0,-0.43%,5000.0,949722.0,23550.0,23650.0,23250.0,15.53
40.0,우리금융지주,11710.0,250.0,-2.09%,5000.0,3016838.0,11950.0,12030.0,11680.0,40.61
41.0,아모레퍼시픽,145700.0,1100.0,+0.76%,500.0,150960.0,144600.0,146200.0,144100.0,25.64
42.0,크래프톤,169800.0,800.0,+0.47%,100.0,78503.0,170200.0,170600.0,168900.0,30.12
43.0,카카오페이,61500.0,600.0,+0.99%,500.0,384088.0,61400.0,61800.0,60500.0,43.18
44.0,기업은행,10170.0,190.0,-1.83%,5000.0,1041453.0,10320.0,10360.0,10140.0,13.77
45.0,롯데케미칼,187500.0,3500.0,+1.90%,5000.0,130705.0,185500.0,189000.0,181700.0,24.58
46.0,한화솔루션,41600.0,0.0,0.00%,5000.0,0.0,0.0,0.0,0.0,25.82
47.0,KT,30450.0,0.0,0.00%,5000.0,866977.0,30350.0,30550.0,30150.0,43.04
48.0,하이브,187400.0,400.0,+0.21%,500.0,114562.0,185200.0,188900.0,185200.0,14.82
49.0,메리츠금융지주,41750.0,1550.0,-3.58%,500.0,908837.0,43300.0,43300.0,41400.0,13.23
50.0,LG이노텍,270500.0,1000.0,-0.37%,5000.0,203047.0,274000.0,276000.0,269000.0,23.03
51.0,현대글로비스,160500.0,600.0,-0.37%,500.0,94549.0,161100.0,162400.0,159900.0,46.56
52.0,KODEX 200,32055.0,70.0,+0.22%,0.0,3960762.0,32160.0,32205.0,31915.0,4.46
53.0,한국조선해양,80700.0,2500.0,-3.00%,5000.0,236392.0,83200.0,83500.0,80400.0,19.57
54.0,SK스퀘어,40150.0,1250.0,+3.21%,100.0,681187.0,39100.0,40400.0,39100.0,42.42
55.0,SK바이오사이언스,71600.0,3700.0,+5.45%,500.0,535029.0,68200.0,71900.0,68200.0,3.64
56.0,F&F,142600.0,900.0,-0.63%,100.0,68940.0,143600.0,145200.0,141200.0,12.96
57.0,LG디스플레이,15150.0,100.0,+0.66%,5000.0,1054666.0,15110.0,15260.0,14940.0,19.36
58.0,DB손해보험,76000.0,1800.0,-2.31%,500.0,254259.0,77100.0,78200.0,75300.0,43.71
59.0,삼성엔지니어링,27050.0,0.0,0.00%,5000.0,694230.0,27150.0,27250.0,26800.0,43.5
60.0,넷마블,60400.0,500.0,-0.82%,100.0,184499.0,61100.0,61700.0,59800.0,22.53
61.0,SK바이오팜,65900.0,700.0,+1.07%,500.0,84156.0,65400.0,66500.0,64700.0,6.33
62.0,맥쿼리인프라,12640.0,120.0,+0.96%,0.0,924890.0,12520.0,12640.0,12510.0,13.91
63.0,현대제철,38100.0,850.0,+2.28%,5000.0,939785.0,37500.0,38200.0,37000.0,23.33
64.0,오리온,125200.0,1000.0,-0.79%,500.0,65492.0,125200.0,126700.0,124700.0,40.33
65.0,TIGER CD금리투자KIS(합성),52000.0,5.0,+0.01%,0.0,195945.0,52000.0,52005.0,52000.0,0.0
66.0,SK아이이테크놀로지,68800.0,2800.0,+4.24%,1000.0,702317.0,66800.0,69000.0,66100.0,7.16
67.0,한온시스템,9170.0,80.0,-0.86%,100.0,532180.0,9310.0,9400.0,9100.0,16.46
68.0,CJ제일제당,322500.0,3000.0,+0.94%,5000.0,39603.0,319500.0,325000.0,319500.0,24.43
69.0,LG유플러스,11010.0,50.0,-0.45%,5000.0,829617.0,11070.0,11120.0,10930.0,38.7
70.0,금호석유,162900.0,200.0,+0.12%,5000.0,90197.0,165000.0,165000.0,161000.0,21.66
71.0,삼성중공업,5400.0,150.0,-2.70%,1000.0,5122033.0,5570.0,5570.0,5390.0,16.65
72.0,한화에어로스페이스,93700.0,2800.0,+3.08%,5000.0,734063.0,91200.0,93900.0,90700.0,28.63
73.0,한국타이어앤테크놀로지,38150.0,450.0,-1.17%,500.0,110412.0,38500.0,38900.0,37850.0,36.55
74.0,HD현대,58500.0,1000.0,-1.68%,1000.0,240866.0,59500.0,60000.0,58300.0,18.74
75.0,한국항공우주,45100.0,50.0,+0.11%,5000.0,714337.0,45200.0,45750.0,44900.0,23.61
76.0,미래에셋증권,6920.0,150.0,-2.12%,5000.0,551642.0,7070.0,7080.0,6920.0,12.71
77.0,SKC,112300.0,9300.0,+9.03%,5000.0,842403.0,104200.0,112700.0,104200.0,13.78
78.0,강원랜드,19750.0,40.0,+0.20%,500.0,1193966.0,19810.0,20100.0,19600.0,19.72
79.0,현대건설,36800.0,50.0,+0.14%,5000.0,351531.0,37100.0,37150.0,36350.0,25.06
80.0,메리츠증권,6580.0,280.0,-4.08%,1000.0,1222072.0,6830.0,6870.0,6560.0,14.45
81.0,유한양행,52600.0,600.0,+1.15%,1000.0,191683.0,52000.0,52900.0,51800.0,19.82
82.0,포스코인터내셔널,22850.0,200.0,-0.87%,5000.0,522286.0,23100.0,23100.0,22600.0,5.95
83.0,두산밥캣,39600.0,0.0,0.00%,500.0,211672.0,39850.0,39900.0,39200.0,31.06
84.0,코웨이,53200.0,100.0,+0.19%,500.0,102570.0,53400.0,53600.0,53000.0,61.57
85.0,GS,40500.0,850.0,-2.06%,5000.0,216001.0,41200.0,41350.0,40300.0,25.44
86.0,팬오션,6580.0,180.0,-2.66%,1000.0,3233235.0,6770.0,6790.0,6520.0,14.41
87.0,삼성카드,30250.0,200.0,-0.66%,5000.0,55208.0,30400.0,30500.0,30200.0,6.46
88.0,한국금융지주,60800.0,300.0,-0.49%,5000.0,152676.0,61400.0,62300.0,60800.0,37.75
89.0,아모레G,41000.0,500.0,-1.20%,500.0,266424.0,41600.0,41900.0,40300.0,10.39
90.0,현대차2우B,93000.0,1500.0,-1.59%,5000.0,48842.0,94400.0,94400.0,93000.0,61.5
91.0,한미약품,264000.0,5500.0,+2.13%,2500.0,28270.0,258500.0,267000.0,258500.0,0.0
92.0,일진머티리얼즈,71300.0,7300.0,+11.41%,500.0,1348290.0,64600.0,71300.0,63800.0,9.89
93.0,이마트,116800.0,2300.0,+2.01%,5000.0,115022.0,114300.0,118400.0,114300.0,31.64
94.0,롯데지주,30550.0,100.0,-0.33%,200.0,79216.0,30750.0,30800.0,30450.0,9.38
95.0,현대오토에버,113900.0,800.0,-0.70%,500.0,47536.0,114700.0,115500.0,112300.0,2.97
96.0,BGF리테일,180700.0,1300.0,-0.71%,1000.0,23066.0,182000.0,183900.0,180500.0,33.98
97.0,KODEX KOFR금리액티브(합성),102285.0,20.0,+0.02%,0.0,43158.0,102285.0,102290.0,102285.0,0.0
98.0,NH투자증권,9280.0,80.0,-0.85%,5000.0,293484.0,9340.0,9380.0,9230.0,12.9
99.0,호텔신라,78000.0,1300.0,-1.64%,5000.0,431468.0,79500.0,79600.0,77600.0,18.86
100.0,TIGER 차이나전기차SOLACTIVE,11845.0,110.0,-0.92%,0.0,4772566.0,12000.0,12015.0,11805.0,0.23
101.0,현대해상,33650.0,1350.0,-3.86%,500.0,627702.0,34650.0,35050.0,33450.0,36.22
102.0,한진칼,44950.0,50.0,+0.11%,2500.0,98602.0,44450.0,45100.0,44000.0,16.69
103.0,GS리테일,28450.0,300.0,-1.04%,1000.0,220345.0,28750.0,28900.0,28250.0,8.85
104.0,씨에스윈드,69400.0,500.0,-0.72%,500.0,297052.0,69600.0,70500.0,68500.0,11.89
105.0,삼성증권,32450.0,300.0,-0.92%,5000.0,243921.0,32800.0,32950.0,32300.0,28.26
106.0,쌍용C&E,5740.0,10.0,+0.17%,100.0,379814.0,5730.0,5750.0,5690.0,2.6
107.0,현대미포조선,71000.0,200.0,-0.28%,5000.0,208118.0,71700.0,71900.0,70100.0,21.04
108.0,KODEX 200선물인버스2X,2920.0,20.0,-0.68%,0.0,149097541.0,2900.0,2950.0,2890.0,2.24
109.0,코스모신소재,89700.0,12100.0,+15.59%,1000.0,3228048.0,80000.0,90000.0,78600.0,7.43
110.0,현대로템,25100.0,50.0,+0.20%,5000.0,852404.0,25250.0,25450.0,25050.0,6.32
111.0,KODEX 종합채권(AA-이상)액티브,103160.0,215.0,+0.21%,0.0,38434.0,102745.0,104445.0,102635.0,0.0
112.0,키움증권,101200.0,2500.0,-2.41%,5000.0,62968.0,103800.0,104700.0,100600.0,24.95
113.0,대우조선해양,24600.0,1200.0,-4.65%,5000.0,733287.0,25800.0,25950.0,23950.0,3.24
114.0,한국가스공사,27900.0,0.0,0.00%,5000.0,238444.0,28000.0,28100.0,27850.0,8.58
115.0,CJ,87900.0,1100.0,+1.27%,5000.0,96705.0,86900.0,88700.0,86900.0,18.09
116.0,동원산업,51000.0,1050.0,+2.10%,1000.0,46246.0,50300.0,51100.0,49300.0,2.72
117.0,금양,43900.0,1000.0,+2.33%,500.0,4367462.0,43000.0,44150.0,42100.0,5.11
118.0,한전기술,64900.0,800.0,+1.25%,200.0,112213.0,64400.0,65300.0,63800.0,3.71
119.0,롯데쇼핑,87600.0,500.0,+0.57%,5000.0,42851.0,88200.0,88400.0,86900.0,12.0
120.0,휠라홀딩스,40350.0,450.0,-1.10%,1000.0,219281.0,40600.0,40650.0,39500.0,0.0
121.0,서울가스,489000.0,1500.0,+0.31%,5000.0,12888.0,483000.0,495000.0,482000.0,6.57
122.0,한솔케미칼,213000.0,10500.0,+5.19%,5000.0,55566.0,203000.0,213500.0,202500.0,40.4
123.0,HL만도,51400.0,2300.0,+4.68%,1000.0,872108.0,49500.0,51600.0,49300.0,23.29
124.0,에스디바이오센서,22900.0,50.0,+0.22%,500.0,303910.0,23050.0,23150.0,22750.0,14.88
125.0,한화시스템,12490.0,140.0,+1.13%,5000.0,496565.0,12430.0,12530.0,12300.0,3.36
126.0,OCI,98200.0,1000.0,+1.03%,5000.0,248498.0,97700.0,98400.0,96100.0,17.32
127.0,한화생명,2695.0,180.0,-6.26%,5000.0,5529860.0,2865.0,2870.0,2675.0,7.49
128.0,LG화학우,303000.0,5000.0,+1.68%,5000.0,16371.0,300000.0,306500.0,299500.0,69.62
129.0,두산퓨얼셀,35500.0,750.0,+2.16%,100.0,349035.0,34800.0,35800.0,34750.0,15.72
130.0,제일기획,19930.0,220.0,-1.09%,200.0,250816.0,20150.0,20200.0,19920.0,33.11
131.0,LS,70800.0,400.0,+0.57%,5000.0,82204.0,70500.0,71200.0,70100.0,13.72
132.0,KCC,255000.0,1000.0,-0.39%,5000.0,23687.0,255500.0,258500.0,252000.0,12.66
133.0,한미사이언스,32200.0,500.0,+1.58%,500.0,101200.0,31750.0,32450.0,31450.0,1.99
134.0,현대차우,91900.0,1200.0,-1.29%,5000.0,33022.0,93100.0,93500.0,91900.0,59.46
135.0,농심,358500.0,3500.0,-0.97%,5000.0,17269.0,361500.0,363500.0,355000.0,15.89
136.0,BNK금융지주,6630.0,60.0,-0.90%,5000.0,993025.0,6690.0,6710.0,6590.0,36.42
137.0,신세계,218500.0,11000.0,+5.30%,5000.0,400827.0,214000.0,220500.0,212500.0,20.26
138.0,에스원,55500.0,800.0,-1.42%,500.0,71596.0,56300.0,56500.0,55400.0,54.35
139.0,TIGER 미국나스닥100,70000.0,90.0,+0.13%,0.0,59323.0,70395.0,70535.0,69800.0,0.0
140.0,TIGER MSCI Korea TR,13355.0,35.0,+0.26%,0.0,7808.0,13320.0,13375.0,13295.0,0.0
141.0,대성홀딩스,129400.0,500.0,+0.39%,1000.0,35467.0,129100.0,129800.0,126500.0,6.06
142.0,KODEX 레버리지,14880.0,70.0,+0.47%,0.0,22892389.0,15000.0,15035.0,14755.0,0.54
143.0,DB하이텍,45600.0,850.0,+1.90%,5000.0,436758.0,45150.0,46200.0,44650.0,26.93
144.0,효성티앤씨,465000.0,2000.0,+0.43%,5000.0,24954.0,468000.0,473000.0,457500.0,8.7
145.0,삼천리,493000.0,12000.0,-2.38%,5000.0,23027.0,505000.0,505000.0,489000.0,15.25
146.0,효성첨단소재,442000.0,26000.0,+6.25%,5000.0,71379.0,429000.0,449000.0,428000.0,6.98
147.0,TIGER 200,32065.0,65.0,+0.20%,0.0,513789.0,32145.0,32225.0,31935.0,3.01
148.0,KODEX 200TR,10780.0,30.0,+0.28%,0.0,81616.0,10860.0,10860.0,10725.0,0.0
149.0,한화,26150.0,250.0,-0.95%,5000.0,222789.0,26500.0,26550.0,26000.0,17.95
150.0,GS건설,22700.0,150.0,-0.66%,5000.0,554174.0,22950.0,23100.0,22500.0,27.59
151.0,동서,19160.0,220.0,-1.14%,500.0,46891.0,19310.0,19450.0,19110.0,3.2
152.0,영원무역,43000.0,250.0,+0.58%,500.0,61980.0,43000.0,43300.0,42400.0,30.59
153.0,CJ대한통운,82900.0,700.0,-0.84%,5000.0,30089.0,83600.0,83900.0,82100.0,16.32
154.0,대한전선,1488.0,32.0,+2.20%,100.0,6797093.0,1460.0,1490.0,1450.0,2.46
155.0,JB금융지주,9290.0,30.0,-0.32%,5000.0,640458.0,9280.0,9400.0,9150.0,32.23
156.0,대우건설,4400.0,15.0,-0.34%,5000.0,607119.0,4430.0,4465.0,4355.0,12.35
157.0,TIGER 미국S&P500,12965.0,5.0,+0.04%,0.0,650010.0,13050.0,13065.0,12930.0,0.2
158.0,현대두산인프라코어,8930.0,220.0,-2.40%,1000.0,2337699.0,9150.0,9170.0,8820.0,14.75
159.0,오뚜기,437500.0,1500.0,+0.34%,5000.0,4228.0,436500.0,439000.0,436000.0,11.44
160.0,코스모화학,49400.0,3100.0,+6.70%,1000.0,4334922.0,47900.0,50000.0,46200.0,9.35
161.0,하이트진로,24050.0,150.0,-0.62%,5000.0,147807.0,24200.0,24250.0,23900.0,12.68
162.0,두산,101500.0,1800.0,+1.81%,5000.0,330090.0,100400.0,104700.0,99700.0,8.36
163.0,솔루스첨단소재,47350.0,200.0,+0.42%,100.0,343606.0,47000.0,47750.0,46300.0,6.07
164.0,LIG넥스원,74900.0,100.0,+0.13%,5000.0,129842.0,74900.0,75500.0,74400.0,12.58
165.0,쌍용차,8760.0,0.0,0.00%,5000.0,0.0,0.0,0.0,0.0,24.6
166.0,현대일렉트릭,44900.0,300.0,-0.66%,5000.0,283844.0,45350.0,45900.0,44350.0,15.94
167.0,현대위아,57600.0,700.0,+1.23%,5000.0,226580.0,57200.0,57900.0,56800.0,10.05
168.0,LS ELECTRIC,52100.0,200.0,+0.39%,5000.0,109313.0,52200.0,52600.0,51600.0,14.16
169.0,롯데칠성,167800.0,1400.0,+0.84%,500.0,22624.0,166400.0,168600.0,164300.0,12.45
170.0,TIGER 미국필라델피아반도체나스닥,10330.0,5.0,-0.05%,0.0,804305.0,10450.0,10460.0,10315.0,0.47
171.0,롯데정밀화학,59800.0,600.0,+1.01%,5000.0,54952.0,59500.0,60000.0,58500.0,20.36
172.0,한미반도체,15570.0,120.0,-0.76%,100.0,491418.0,15690.0,15780.0,15430.0,5.56
173.0,LX세미콘,90900.0,1200.0,-1.30%,500.0,239125.0,93100.0,93200.0,89000.0,29.15
174.0,한전KPS,32550.0,100.0,-0.31%,200.0,123169.0,32750.0,32800.0,32250.0,6.24
175.0,TIGER 미국테크TOP10 INDXX,9610.0,20.0,+0.21%,0.0,349504.0,9640.0,9680.0,9570.0,0.17
176.0,TIGER 2차전지테마,24050.0,1315.0,+5.78%,0.0,4155885.0,23080.0,24100.0,22950.0,0.37
177.0,효성,67500.0,300.0,+0.45%,5000.0,20869.0,67300.0,67800.0,67200.0,4.77
178.0,SK케미칼,82400.0,2900.0,+3.65%,5000.0,112356.0,79500.0,85100.0,79500.0,15.47
179.0,아이에스동서,45700.0,200.0,-0.44%,500.0,651471.0,46450.0,46450.0,44550.0,3.22
180.0,녹십자,120700.0,2000.0,+1.68%,5000.0,43635.0,119000.0,121900.0,119000.0,21.51
181.0,덴티움,126500.0,2600.0,-2.01%,500.0,116546.0,130200.0,132800.0,124600.0,26.82
182.0,동국제강,14560.0,10.0,-0.07%,5000.0,637916.0,14710.0,14850.0,14350.0,26.0
183.0,KODEX 2차전지산업,24420.0,1210.0,+5.21%,0.0,7288142.0,23415.0,24425.0,23300.0,0.99
184.0,대웅제약,117000.0,900.0,+0.78%,2500.0,55895.0,116300.0,118600.0,116000.0,6.53
185.0,DGB금융지주,7800.0,10.0,+0.13%,5000.0,326650.0,7790.0,7820.0,7690.0,46.78
186.0,후성,13760.0,710.0,+5.44%,500.0,4101246.0,13160.0,13870.0,13140.0,4.59
187.0,현대백화점,55200.0,400.0,+0.73%,5000.0,74414.0,55400.0,55600.0,55000.0,23.66
188.0,DL이앤씨,33200.0,100.0,-0.30%,5000.0,114594.0,33400.0,33550.0,32750.0,22.05
189.0,에스엘,27600.0,50.0,+0.18%,500.0,188902.0,27900.0,28400.0,27250.0,13.93
190.0,GKL,20700.0,50.0,+0.24%,500.0,295757.0,20650.0,20850.0,20350.0,6.95
191.0,코오롱인더,46450.0,1050.0,+2.31%,5000.0,119757.0,45800.0,46850.0,45700.0,18.65
192.0,KODEX 단기채권PLUS,105720.0,0.0,0.00%,0.0,249776.0,105725.0,105730.0,105720.0,0.0
193.0,한샘,54000.0,300.0,+0.56%,1000.0,196357.0,54000.0,54700.0,53700.0,14.52
194.0,한국앤컴퍼니,13300.0,120.0,-0.89%,500.0,39824.0,13340.0,13460.0,13110.0,9.16
195.0,LX인터내셔널,32450.0,50.0,-0.15%,5000.0,154696.0,32600.0,32900.0,32200.0,31.52
196.0,KODEX 삼성그룹,9095.0,45.0,+0.50%,0.0,118242.0,9045.0,9140.0,9035.0,0.05
197.0,제주항공,16150.0,120.0,-0.74%,1000.0,313266.0,16250.0,16380.0,15990.0,3.38
198.0,동원시스템즈,42450.0,3900.0,+10.12%,5000.0,153676.0,38600.0,42450.0,38600.0,13.55
199.0,KBSTAR 200,32240.0,60.0,+0.19%,0.0,68025.0,32380.0,32380.0,32110.0,0.02
200.0,DL,57800.0,700.0,-1.20%,5000.0,40665.0,58500.0,58600.0,57500.0,10.74
201.0,대한유화,182200.0,700.0,+0.39%,5000.0,69376.0,184000.0,184200.0,177400.0,6.26
202.0,율촌화학,47350.0,1500.0,+3.27%,500.0,91075.0,46000.0,47800.0,46000.0,6.87
203.0,SK가스,126600.0,400.0,-0.31%,5000.0,5070.0,127700.0,127700.0,126200.0,5.16
204.0,영풍,627000.0,7000.0,-1.10%,5000.0,2290.0,635000.0,637000.0,624000.0,5.69
205.0,일진하이솔루스,31650.0,0.0,0.00%,500.0,34033.0,31900.0,31950.0,31250.0,1.98
206.0,코리안리,8130.0,140.0,-1.69%,500.0,302710.0,8270.0,8300.0,8020.0,29.61
207.0,현대건설기계,58100.0,200.0,-0.34%,5000.0,88604.0,58300.0,58400.0,57000.0,23.26
208.0,현대엘리베이,27800.0,50.0,+0.18%,5000.0,37119.0,27600.0,28000.0,27550.0,29.71
209.0,롯데제과,118000.0,700.0,-0.59%,500.0,13367.0,118700.0,119100.0,117200.0,13.83
210.0,KODEX 23-12 은행채(AA+이상)액티브,10200.0,0.0,0.00%,0.0,86685.0,10190.0,10200.0,10190.0,0.03
211.0,더존비즈온,36550.0,2450.0,-6.28%,500.0,333500.0,39050.0,39300.0,36500.0,21.12
212.0,솔루엠,22000.0,250.0,-1.12%,500.0,107811.0,22350.0,22400.0,21700.0,9.87
213.0,풍산,38900.0,350.0,+0.91%,5000.0,407262.0,38950.0,38950.0,37950.0,13.32
214.0,명신산업,20550.0,350.0,-1.67%,500.0,991174.0,20800.0,20900.0,20000.0,3.77
215.0,아시아나항공,14210.0,20.0,+0.14%,5000.0,123006.0,14200.0,14280.0,14100.0,8.09
216.0,TIGER 단기통안채,102670.0,10.0,+0.01%,0.0,551421.0,102635.0,102670.0,102635.0,1.46
217.0,NHN,29100.0,500.0,-1.69%,500.0,61217.0,29750.0,29850.0,29100.0,13.87
218.0,대덕전자,20950.0,50.0,-0.24%,500.0,282836.0,21250.0,21400.0,20800.0,16.81
219.0,신풍제약,19510.0,10.0,+0.05%,500.0,122330.0,19410.0,19650.0,19350.0,5.42
220.0,PI첨단소재,34900.0,450.0,+1.31%,500.0,84414.0,34750.0,35350.0,34500.0,7.51
221.0,SK네트웍스,4125.0,5.0,+0.12%,2500.0,406085.0,4110.0,4155.0,4095.0,10.61
222.0,하나투어,63800.0,1300.0,-2.00%,500.0,118664.0,65800.0,66200.0,63400.0,7.54
223.0,롯데관광개발,13840.0,320.0,-2.26%,500.0,991586.0,14270.0,14440.0,13700.0,4.02
224.0,종근당,80900.0,1400.0,+1.76%,2500.0,65243.0,79500.0,85000.0,79500.0,7.52
225.0,TIGER TOP10,10535.0,65.0,+0.62%,0.0,42492.0,10560.0,10560.0,10450.0,13.52
226.0,SK리츠,5140.0,0.0,0.00%,500.0,46101.0,5160.0,5180.0,5100.0,5.86
227.0,F&F홀딩스,25750.0,100.0,-0.39%,500.0,64705.0,26500.0,26500.0,25650.0,0.72
228.0,대웅,17280.0,280.0,+1.65%,500.0,54191.0,17000.0,17280.0,16960.0,4.72
229.0,롯데렌탈,26950.0,50.0,+0.19%,5000.0,26545.0,26950.0,27050.0,26750.0,3.97
230.0,KODEX 코스닥150레버리지,8705.0,455.0,+5.52%,0.0,21820503.0,8395.0,8750.0,8360.0,0.9
231.0,코스맥스,85800.0,0.0,0.00%,500.0,101726.0,85800.0,86800.0,84900.0,24.23
232.0,롯데리츠,4000.0,40.0,+1.01%,500.0,92280.0,3945.0,4010.0,3920.0,9.92
233.0,한국콜마,42450.0,650.0,+1.56%,500.0,106951.0,42000.0,42700.0,41700.0,26.91
234.0,KODEX 인버스,4800.0,10.0,-0.21%,0.0,20223282.0,4785.0,4825.0,4775.0,1.47
235.0,다우기술,21550.0,400.0,-1.82%,500.0,61392.0,22000.0,22050.0,21550.0,23.83
236.0,오리온홀딩스,15260.0,350.0,-2.24%,500.0,101938.0,15570.0,15680.0,15120.0,5.91
237.0,KBSTAR KIS종합채권(A-이상)액티브,95435.0,150.0,+0.16%,0.0,1383.0,95095.0,95500.0,94985.0,0.0
238.0,삼양식품,123600.0,300.0,-0.24%,5000.0,17453.0,123900.0,124300.0,122200.0,10.75
239.0,금호타이어,3230.0,30.0,-0.92%,5000.0,337907.0,3265.0,3285.0,3150.0,4.64
240.0,KODEX Top5PlusTR,15625.0,70.0,-0.45%,0.0,10678.0,15770.0,15785.0,15620.0,8.63
241.0,KG스틸,9190.0,150.0,+1.66%,5000.0,1843965.0,9190.0,9200.0,8970.0,3.32
242.0,제이알글로벌리츠,4520.0,15.0,+0.33%,1000.0,159323.0,4505.0,4520.0,4480.0,9.79
243.0,미원상사,182000.0,2100.0,+1.17%,500.0,1291.0,181000.0,182000.0,178400.0,2.64
244.0,태광산업,785000.0,2000.0,-0.25%,5000.0,627.0,790000.0,791000.0,782000.0,5.05
245.0,진에어,16700.0,60.0,-0.36%,1000.0,154920.0,17000.0,17020.0,16450.0,2.51
246.0,영원무역홀딩스,63700.0,5400.0,-7.81%,500.0,95135.0,67900.0,68300.0,63400.0,18.36
247.0,이노션,43400.0,100.0,-0.23%,500.0,13065.0,43500.0,43550.0,42600.0,31.49
248.0,한올바이오파마,16140.0,640.0,+4.13%,500.0,243498.0,15400.0,16350.0,15400.0,5.55
249.0,세아베스틸지주,23500.0,500.0,+2.17%,5000.0,462636.0,23050.0,23750.0,22300.0,12.43
250.0,ESR켄달스퀘어리츠,3945.0,40.0,-1.00%,1000.0,164302.0,3955.0,4015.0,3920.0,50.95
251.0,한일시멘트,12100.0,100.0,+0.83%,500.0,50790.0,12020.0,12130.0,11920.0,2.59
252.0,더블유게임즈,45600.0,500.0,-1.08%,500.0,32783.0,46050.0,46300.0,45400.0,12.71
253.0,세방,43100.0,650.0,+1.53%,500.0,192732.0,42300.0,43150.0,41650.0,9.24
